Region,date,new_people_vaccinated,population,percent_of_pop_newly_vacc
Asia,21/02/2022,5801252,4679660000,0.001239674
Asia,22/02/2022,5379922,4679660000,0.00114964
Asia,23/02/2022,6006152,4679660000,0.001283459
Asia,24/02/2022,6520844,4679660000,0.001393444
Asia,25/02/2022,7095574,4679660000,0.001516258
Asia,26/02/2022,7443134,4679660000,0.001590529
Asia,27/02/2022,8128398,4679660000,0.001736963
Asia,28/02/2022,8943512,4679660000,0.001911146
Asia,1/03/2022,8751040,4679660000,0.001870016
Asia,2/03/2022,7721020,4679660000,0.00164991
Asia,3/03/2022,6812914,4679660000,0.001455857
Asia,4/03/2022,6009632,4679660000,0.001284203
Asia,5/03/2022,5152314,4679660000,0.001101002
Asia,6/03/2022,4328020,4679660000,0.000924858
Asia,7/03/2022,3316872,4679660000,0.000708785
Asia,8/03/2022,3323618,4679660000,0.000710226
Asia,9/03/2022,3257946,4679660000,0.000696193
Asia,10/03/2022,3166486,4679660000,0.000676649
Asia,11/03/2022,3008788,4679660000,0.00064295
Asia,12/03/2022,2866454,4679660000,0.000612535
Asia,13/03/2022,2810200,4679660000,0.000600514
Asia,14/03/2022,2799574,4679660000,0.000598243
Asia,15/03/2022,2789634,4679660000,0.000596119
Asia,16/03/2022,2857836,4679660000,0.000610693
Asia,17/03/2022,2998594,4679660000,0.000640772
Asia,18/03/2022,3062286,4679660000,0.000654382
Asia,19/03/2022,3129332,4679660000,0.000668709
Asia,20/03/2022,3139916,4679660000,0.000670971
Asia,21/03/2022,3511198,4679660000,0.00075031
Asia,22/03/2022,3891372,4679660000,0.00083155
Asia,23/03/2022,4575278,4679660000,0.000977695
Asia,24/03/2022,4960656,4679660000,0.001060046
Asia,25/03/2022,5091198,4679660000,0.001087942
Asia,26/03/2022,5595248,4679660000,0.001195653
Asia,27/03/2022,5668200,4679660000,0.001211242
Asia,28/03/2022,5515334,4679660000,0.001178576
Asia,29/03/2022,5317580,4679660000,0.001136318
Asia,30/03/2022,5158080,4679660000,0.001102234
Asia,31/03/2022,5047292,4679660000,0.00107856
Asia,1/04/2022,4859870,4679660000,0.001038509
Asia,2/04/2022,4308538,4679660000,0.000920695
Asia,3/04/2022,4238086,4679660000,0.00090564
Asia,4/04/2022,4023434,4679660000,0.000859771
Asia,5/04/2022,3835168,4679660000,0.00081954
Asia,6/04/2022,3436184,4679660000,0.000734281
Asia,7/04/2022,3065398,4679660000,0.000655047
Asia,8/04/2022,3023958,4679660000,0.000646192
Asia,9/04/2022,3059164,4679660000,0.000653715
Asia,10/04/2022,3002462,4679660000,0.000641598
Asia,11/04/2022,2952468,4679660000,0.000630915
Asia,12/04/2022,2995890,4679660000,0.000640194
Asia,13/04/2022,2735028,4679660000,0.00058445
Asia,14/04/2022,2612092,4679660000,0.00055818
Asia,15/04/2022,2401530,4679660000,0.000513185
Asia,16/04/2022,2242436,4679660000,0.000479188
Asia,17/04/2022,2196498,4679660000,0.000469371
Asia,18/04/2022,2166784,4679660000,0.000463022
Asia,19/04/2022,2081772,4679660000,0.000444855
Asia,20/04/2022,2082816,4679660000,0.000445078
Asia,21/04/2022,2112242,4679660000,0.000451367
Asia,22/04/2022,2329200,4679660000,0.000497728
Asia,23/04/2022,2461328,4679660000,0.000525963
Asia,24/04/2022,2563390,4679660000,0.000547773
Asia,25/04/2022,2653542,4679660000,0.000567037
Asia,26/04/2022,2696500,4679660000,0.000576217
Asia,27/04/2022,2787816,4679660000,0.00059573
Asia,28/04/2022,2807552,4679660000,0.000599948
Asia,29/04/2022,2771896,4679660000,0.000592329
Asia,30/04/2022,2631592,4679660000,0.000562347
Asia,1/05/2022,2495326,4679660000,0.000533228
Asia,2/05/2022,2276464,4679660000,0.000486459
Asia,3/05/2022,2047016,4679660000,0.000437428
Asia,4/05/2022,1806922,4679660000,0.000386122
Asia,5/05/2022,1617114,4679660000,0.000345562
Asia,6/05/2022,1454748,4679660000,0.000310866
Asia,7/05/2022,1421966,4679660000,0.000303861
Asia,8/05/2022,1417444,4679660000,0.000302895
Asia,9/05/2022,1475846,4679660000,0.000315375
Asia,10/05/2022,1547022,4679660000,0.000330584
Asia,11/05/2022,1637808,4679660000,0.000349984
Asia,12/05/2022,1667516,4679660000,0.000356333
Asia,13/05/2022,1699644,4679660000,0.000363198
Asia,14/05/2022,1722714,4679660000,0.000368128
Asia,15/05/2022,1721186,4679660000,0.000367802
Asia,16/05/2022,1687040,4679660000,0.000360505
Asia,17/05/2022,1644398,4679660000,0.000351393
Asia,18/05/2022,1700360,4679660000,0.000363351
Asia,19/05/2022,1710532,4679660000,0.000365525
Asia,20/05/2022,1716594,4679660000,0.00036682
Asia,21/05/2022,1671882,4679660000,0.000357266
Asia,22/05/2022,1621818,4679660000,0.000346567
Asia,23/05/2022,1625432,4679660000,0.00034734
Asia,24/05/2022,1625960,4679660000,0.000347453
Asia,25/05/2022,1581752,4679660000,0.000338006
Asia,26/05/2022,1563742,4679660000,0.000334157
Asia,27/05/2022,1542842,4679660000,0.000329691
Asia,28/05/2022,1562312,4679660000,0.000333852
Asia,29/05/2022,1582452,4679660000,0.000338155
Asia,30/05/2022,1580002,4679660000,0.000337632
Asia,31/05/2022,1616228,4679660000,0.000345373
Asia,1/06/2022,1637948,4679660000,0.000350014
Asia,2/06/2022,1570518,4679660000,0.000335605
Asia,3/06/2022,1504290,4679660000,0.000321453
Asia,4/06/2022,1475264,4679660000,0.00031525
Asia,5/06/2022,1458160,4679660000,0.000311595
Asia,6/06/2022,1464210,4679660000,0.000312888
Asia,7/06/2022,1429974,4679660000,0.000305572
Asia,8/06/2022,1394546,4679660000,0.000298002
Asia,9/06/2022,1478236,4679660000,0.000315885
Asia,10/06/2022,1535984,4679660000,0.000328226
Asia,11/06/2022,1563486,4679660000,0.000334102
Asia,12/06/2022,1595386,4679660000,0.000340919
Asia,13/06/2022,1639100,4679660000,0.00035026
Asia,14/06/2022,1656916,4679660000,0.000354068
Asia,15/06/2022,1654804,4679660000,0.000353616
Asia,16/06/2022,1639820,4679660000,0.000350414
Asia,17/06/2022,1648668,4679660000,0.000352305
Asia,18/06/2022,1659018,4679660000,0.000354517
Asia,19/06/2022,1605484,4679660000,0.000343077
Asia,20/06/2022,1546706,4679660000,0.000330517
Asia,21/06/2022,1506662,4679660000,0.00032196
Asia,22/06/2022,1479568,4679660000,0.00031617
Asia,23/06/2022,1450672,4679660000,0.000309995
Asia,24/06/2022,1399436,4679660000,0.000299047
Asia,25/06/2022,1352522,4679660000,0.000289021
Asia,26/06/2022,1364380,4679660000,0.000291555
Asia,27/06/2022,1400760,4679660000,0.000299329
Asia,28/06/2022,1438930,4679660000,0.000307486
Asia,29/06/2022,1459368,4679660000,0.000311853
Asia,30/06/2022,1473170,4679660000,0.000314803
Asia,1/07/2022,1480056,4679660000,0.000316274
Asia,2/07/2022,1488298,4679660000,0.000318035
Asia,3/07/2022,1488286,4679660000,0.000318033
Asia,4/07/2022,1466884,4679660000,0.00031346
Asia,5/07/2022,1416758,4679660000,0.000302748
Asia,6/07/2022,1365956,4679660000,0.000291892
Asia,7/07/2022,1326680,4679660000,0.000283499
Asia,8/07/2022,1321076,4679660000,0.000282302
Asia,9/07/2022,1298720,4679660000,0.000277524
Asia,10/07/2022,1302782,4679660000,0.000278392
Asia,11/07/2022,1302360,4679660000,0.000278302
Asia,12/07/2022,1289148,4679660000,0.000275479
Asia,13/07/2022,1304470,4679660000,0.000278753
Asia,14/07/2022,1315984,4679660000,0.000281214
Asia,15/07/2022,1304212,4679660000,0.000278698
Asia,16/07/2022,1287030,4679660000,0.000275026
Asia,17/07/2022,1271534,4679660000,0.000271715
Asia,18/07/2022,1417572,4679660000,0.000302922
Asia,19/07/2022,1576346,4679660000,0.000336851
Asia,20/07/2022,1593492,4679660000,0.000340514
Asia,21/07/2022,1625762,4679660000,0.00034741
Asia,22/07/2022,1670028,4679660000,0.00035687
Asia,23/07/2022,1704616,4679660000,0.000364261
Asia,24/07/2022,1712360,4679660000,0.000365915
Asia,25/07/2022,1659278,4679660000,0.000354572
Asia,26/07/2022,1616138,4679660000,0.000345354
Asia,27/07/2022,1694120,4679660000,0.000362018
Asia,28/07/2022,1686776,4679660000,0.000360448
Asia,29/07/2022,1681498,4679660000,0.000359321
Asia,30/07/2022,1704462,4679660000,0.000364228
Asia,31/07/2022,1730488,4679660000,0.000369789
Asia,1/08/2022,1624594,4679660000,0.000347161
Asia,2/08/2022,1537650,4679660000,0.000328582
Asia,3/08/2022,1447376,4679660000,0.000309291
Asia,4/08/2022,1423782,4679660000,0.000304249
Asia,5/08/2022,1419000,4679660000,0.000303227
Asia,6/08/2022,1414016,4679660000,0.000302162
Asia,7/08/2022,1424536,4679660000,0.00030441
Asia,8/08/2022,1464356,4679660000,0.000312919
Asia,9/08/2022,1465288,4679660000,0.000313118
Asia,10/08/2022,1416196,4679660000,0.000302628
Asia,11/08/2022,1381696,4679660000,0.000295256
Asia,12/08/2022,1309160,4679660000,0.000279755
Asia,13/08/2022,1254562,4679660000,0.000268088
Asia,14/08/2022,1214442,4679660000,0.000259515
Asia,15/08/2022,1158884,4679660000,0.000247643
Asia,16/08/2022,1062300,4679660000,0.000227004
Asia,17/08/2022,1038718,4679660000,0.000221964
Asia,18/08/2022,1012024,4679660000,0.00021626
Asia,19/08/2022,980510,4679660000,0.000209526
Asia,20/08/2022,924946,4679660000,0.000197652
Asia,21/08/2022,875884,4679660000,0.000187168
Asia,22/08/2022,835552,4679660000,0.00017855
Asia,23/08/2022,843580,4679660000,0.000180265
Asia,24/08/2022,827536,4679660000,0.000176837
Asia,25/08/2022,801284,4679660000,0.000171227
Asia,26/08/2022,791370,4679660000,0.000169108
Asia,27/08/2022,796832,4679660000,0.000170276
Asia,28/08/2022,790622,4679660000,0.000168949
Asia,29/08/2022,796782,4679660000,0.000170265
Asia,30/08/2022,815398,4679660000,0.000174243
Asia,31/08/2022,804546,4679660000,0.000171924
Asia,1/09/2022,792604,4679660000,0.000169372
Asia,2/09/2022,784716,4679660000,0.000167687
Asia,3/09/2022,775886,4679660000,0.0001658
Asia,4/09/2022,764818,4679660000,0.000163435
Asia,5/09/2022,744662,4679660000,0.000159127
Asia,6/09/2022,707472,4679660000,0.00015118
Asia,7/09/2022,705422,4679660000,0.000150742
Asia,8/09/2022,702862,4679660000,0.000150195
Asia,9/09/2022,683896,4679660000,0.000146142
Asia,10/09/2022,661378,4679660000,0.00014133
Asia,11/09/2022,642518,4679660000,0.0001373
Asia,12/09/2022,621512,4679660000,0.000132811
Asia,13/09/2022,608106,4679660000,0.000129947
Asia,14/09/2022,586230,4679660000,0.000125272
Asia,15/09/2022,569416,4679660000,0.000121679
Asia,16/09/2022,556440,4679660000,0.000118906
Asia,17/09/2022,555210,4679660000,0.000118643
Asia,18/09/2022,546626,4679660000,0.000116809
Asia,19/09/2022,535784,4679660000,0.000114492
Asia,20/09/2022,523626,4679660000,0.000111894
Asia,21/09/2022,509086,4679660000,0.000108787
Asia,22/09/2022,492842,4679660000,0.000105316
Asia,23/09/2022,474726,4679660000,0.000101445
Asia,24/09/2022,453418,4679660000,9.68912E-05
Asia,25/09/2022,440772,4679660000,9.41889E-05
Asia,26/09/2022,437424,4679660000,9.34735E-05
Asia,27/09/2022,430568,4679660000,9.20084E-05
Asia,28/09/2022,431804,4679660000,9.22725E-05
Asia,29/09/2022,430784,4679660000,9.20546E-05
Asia,30/09/2022,437350,4679660000,9.34576E-05
Asia,1/10/2022,433696,4679660000,9.26768E-05
Asia,2/10/2022,443190,4679660000,9.47056E-05
Asia,3/10/2022,443208,4679660000,9.47094E-05
Asia,4/10/2022,443982,4679660000,9.48748E-05
Asia,5/10/2022,442080,4679660000,9.44684E-05
Asia,6/10/2022,478852,4679660000,0.000102326
Asia,7/10/2022,512328,4679660000,0.00010948
Asia,8/10/2022,557628,4679660000,0.00011916
Asia,9/10/2022,593012,4679660000,0.000126721
Asia,10/10/2022,629404,4679660000,0.000134498
Asia,11/10/2022,669526,4679660000,0.000143072
Asia,12/10/2022,715730,4679660000,0.000152945
Asia,13/10/2022,720062,4679660000,0.000153871
Asia,14/10/2022,720836,4679660000,0.000154036
Asia,15/10/2022,723274,4679660000,0.000154557
Asia,16/10/2022,724462,4679660000,0.000154811
Asia,17/10/2022,714022,4679660000,0.00015258
Asia,18/10/2022,704118,4679660000,0.000150463
Asia,19/10/2022,688922,4679660000,0.000147216
Asia,20/10/2022,684376,4679660000,0.000146245
Asia,21/10/2022,674668,4679660000,0.00014417
Asia,22/10/2022,660192,4679660000,0.000141077
Asia,23/10/2022,592138,4679660000,0.000126534
Asia,24/10/2022,534898,4679660000,0.000114303
Asia,25/10/2022,469914,4679660000,0.000100416
Asia,26/10/2022,406716,4679660000,8.69114E-05
Asia,27/10/2022,412634,4679660000,8.81761E-05
Asia,28/10/2022,423886,4679660000,9.05805E-05
Asia,29/10/2022,438344,4679660000,9.36701E-05
Asia,30/10/2022,674672,4679660000,0.000144171
Asia,31/10/2022,909922,4679660000,0.000194442
Asia,1/11/2022,1192088,4679660000,0.000254738
Asia,2/11/2022,1313586,4679660000,0.000280701
Asia,3/11/2022,1351340,4679660000,0.000288769
Asia,4/11/2022,1392368,4679660000,0.000297536
Asia,5/11/2022,1436686,4679660000,0.000307006
Asia,6/11/2022,1251988,4679660000,0.000267538
Asia,7/11/2022,1070520,4679660000,0.00022876
Asia,8/11/2022,846508,4679660000,0.000180891
Asia,9/11/2022,983402,4679660000,0.000210144
Asia,10/11/2022,956304,4679660000,0.000204353
Asia,11/11/2022,927962,4679660000,0.000198297
Asia,12/11/2022,895440,4679660000,0.000191347
Asia,13/11/2022,925334,4679660000,0.000197735
Asia,14/11/2022,953384,4679660000,0.000203729
Asia,15/11/2022,982216,4679660000,0.00020989
Asia,16/11/2022,810466,4679660000,0.000173189
Asia,17/11/2022,809542,4679660000,0.000172992
Asia,18/11/2022,805262,4679660000,0.000172077
Asia,19/11/2022,802316,4679660000,0.000171447
Asia,20/11/2022,871800,4679660000,0.000186296
Asia,21/11/2022,788770,4679660000,0.000168553
Asia,22/11/2022,701614,4679660000,0.000149928
Asia,23/11/2022,611636,4679660000,0.000130701
Asia,24/11/2022,638472,4679660000,0.000136436
Asia,25/11/2022,667164,4679660000,0.000142567
Asia,26/11/2022,695834,4679660000,0.000148693
Asia,27/11/2022,536154,4679660000,0.000114571
Asia,28/11/2022,530124,4679660000,0.000113283
Asia,29/11/2022,567978,4679660000,0.000121372
Asia,30/11/2022,608140,4679660000,0.000129954
Asia,1/12/2022,1606064,4679660000,0.000343201
Asia,2/12/2022,2725450,4679660000,0.000582403
Asia,3/12/2022,3844770,4679660000,0.000821592
Asia,4/12/2022,5029598,4679660000,0.001074779
Asia,5/12/2022,5072730,4679660000,0.001083995
Asia,6/12/2022,5077180,4679660000,0.001084946
Asia,7/12/2022,5080666,4679660000,0.001085691
Asia,8/12/2022,4009964,4679660000,0.000856892
Asia,9/12/2022,2817940,4679660000,0.000602168
Asia,10/12/2022,1625208,4679660000,0.000347292
Asia,11/12/2022,484008,4679660000,0.000103428
Asia,12/12/2022,486544,4679660000,0.00010397
Asia,13/12/2022,487120,4679660000,0.000104093
Asia,14/12/2022,466964,4679660000,9.97859E-05
Asia,15/12/2022,447678,4679660000,9.56646E-05
Asia,16/12/2022,427378,4679660000,9.13267E-05
Asia,17/12/2022,407388,4679660000,8.7055E-05
Asia,18/12/2022,386388,4679660000,8.25675E-05
Asia,19/12/2022,362704,4679660000,7.75065E-05
Asia,20/12/2022,339888,4679660000,7.26309E-05
Asia,21/12/2022,335048,4679660000,7.15967E-05
Asia,22/12/2022,330502,4679660000,7.06252E-05
Asia,23/12/2022,326358,4679660000,6.97397E-05
Asia,24/12/2022,322442,4679660000,6.89029E-05
Asia,25/12/2022,319210,4679660000,6.82122E-05
Asia,26/12/2022,316102,4679660000,6.75481E-05
Asia,27/12/2022,313104,4679660000,6.69074E-05
Asia,28/12/2022,313044,4679660000,6.68946E-05
Asia,29/12/2022,312454,4679660000,6.67685E-05
Asia,30/12/2022,311010,4679660000,6.646E-05
Asia,31/12/2022,308534,4679660000,6.59309E-05
Asia,1/01/2023,306324,4679660000,6.54586E-05
Asia,2/01/2023,587628,4679660000,0.000125571
Asia,3/01/2023,594332,4679660000,0.000127003
Asia,4/01/2023,716488,4679660000,0.000153107
Asia,5/01/2023,831592,4679660000,0.000177704
Asia,6/01/2023,948742,4679660000,0.000202737
Asia,7/01/2023,1068194,4679660000,0.000228263
Asia,8/01/2023,1186804,4679660000,0.000253609
Asia,9/01/2023,1035150,4679660000,0.000221202
Asia,10/01/2023,1164174,4679660000,0.000248773
Asia,11/01/2023,1177738,4679660000,0.000251672
Asia,12/01/2023,1174514,4679660000,0.000250983
Asia,13/01/2023,1146982,4679660000,0.000245099
Asia,14/01/2023,1117128,4679660000,0.00023872
Asia,15/01/2023,1103688,4679660000,0.000235848
Asia,16/01/2023,1079418,4679660000,0.000230662
Asia,17/01/2023,1045774,4679660000,0.000223472
Asia,18/01/2023,1003062,4679660000,0.000214345
Asia,19/01/2023,985432,4679660000,0.000210578
Asia,20/01/2023,988558,4679660000,0.000211246
Asia,21/01/2023,992234,4679660000,0.000212031
Asia,22/01/2023,981238,4679660000,0.000209681
Asia,23/01/2023,851668,4679660000,0.000181994
Asia,24/01/2023,724602,4679660000,0.000154841
Asia,25/01/2023,606534,4679660000,0.000129611
Asia,26/01/2023,488324,4679660000,0.00010435
Asia,27/01/2023,373044,4679660000,7.9716E-05
Asia,28/01/2023,259606,4679660000,5.54754E-05
Asia,29/01/2023,145492,4679660000,3.10903E-05
Asia,30/01/2023,150228,4679660000,3.21023E-05
Asia,31/01/2023,166560,4679660000,3.55923E-05
Asia,1/02/2023,166146,4679660000,3.55039E-05
Asia,2/02/2023,165108,4679660000,3.52821E-05
Asia,3/02/2023,162612,4679660000,3.47487E-05
Asia,4/02/2023,158636,4679660000,3.3899E-05
Asia,5/02/2023,154600,4679660000,3.30366E-05
Asia,6/02/2023,148122,4679660000,3.16523E-05
Asia,7/02/2023,129504,4679660000,2.76738E-05
Asia,8/02/2023,127300,4679660000,2.72028E-05
Asia,9/02/2023,123534,4679660000,2.63981E-05
Asia,10/02/2023,113376,4679660000,2.42274E-05
Asia,11/02/2023,109448,4679660000,2.3388E-05
Asia,12/02/2023,106480,4679660000,2.27538E-05
Asia,13/02/2023,104838,4679660000,2.24029E-05
Asia,14/02/2023,116078,4679660000,2.48048E-05
Asia,15/02/2023,145470,4679660000,3.10856E-05
Asia,16/02/2023,177130,4679660000,3.7851E-05
Asia,17/02/2023,209054,4679660000,4.46729E-05
Asia,18/02/2023,241824,4679660000,5.16755E-05
Asia,19/02/2023,273618,4679660000,5.84696E-05
Asia,20/02/2023,286334,4679660000,6.11869E-05
Asia,21/02/2023,285848,4679660000,6.10831E-05
Asia,22/02/2023,267244,4679660000,5.71076E-05
Asia,23/02/2023,248710,4679660000,5.3147E-05
Asia,24/02/2023,271172,4679660000,5.79469E-05
Asia,25/02/2023,293414,4679660000,6.26999E-05
Asia,26/02/2023,315354,4679660000,6.73882E-05
Asia,27/02/2023,334322,4679660000,7.14415E-05
Asia,28/02/2023,353062,4679660000,7.54461E-05
Asia,1/03/2023,374404,4679660000,8.00067E-05
Asia,2/03/2023,394808,4679660000,8.43668E-05
Asia,3/03/2023,374190,4679660000,7.99609E-05
Asia,4/03/2023,353712,4679660000,7.5585E-05
Asia,5/03/2023,334218,4679660000,7.14193E-05
Asia,6/03/2023,309120,4679660000,6.60561E-05
Asia,7/03/2023,284054,4679660000,6.06997E-05
Asia,8/03/2023,256302,4679660000,5.47694E-05
Asia,9/03/2023,229426,4679660000,4.90262E-05
Asia,10/03/2023,322602,4679660000,6.89371E-05
Asia,11/03/2023,419144,4679660000,8.95672E-05
Asia,12/03/2023,513562,4679660000,0.000109743
Asia,13/03/2023,626514,4679660000,0.00013388
Asia,14/03/2023,739468,4679660000,0.000158017
Asia,15/03/2023,862682,4679660000,0.000184347
Asia,16/03/2023,985866,4679660000,0.00021067
Asia,17/03/2023,988710,4679660000,0.000211278
Asia,18/03/2023,988232,4679660000,0.000211176
Asia,19/03/2023,990142,4679660000,0.000211584
Asia,20/03/2023,150316,4679660000,3.21211E-05
Asia,21/03/2023,151340,4679660000,3.234E-05
Asia,22/03/2023,141898,4679660000,3.03223E-05
Asia,23/03/2023,132398,4679660000,2.82922E-05
Asia,24/03/2023,123134,4679660000,2.63126E-05
Asia,25/03/2023,113698,4679660000,2.42962E-05
Asia,26/03/2023,104372,4679660000,2.23033E-05
Asia,27/03/2023,103270,4679660000,2.20678E-05
Asia,28/03/2023,102346,4679660000,2.18704E-05
Asia,29/03/2023,105674,4679660000,2.25816E-05
Asia,30/03/2023,109202,4679660000,2.33355E-05
Asia,31/03/2023,112746,4679660000,2.40928E-05
Asia,1/04/2023,116274,4679660000,2.48467E-05
Asia,2/04/2023,119582,4679660000,2.55536E-05
Asia,3/04/2023,170948,4679660000,3.653E-05
Asia,4/04/2023,221444,4679660000,4.73205E-05
Asia,5/04/2023,267732,4679660000,5.72118E-05
Asia,6/04/2023,313728,4679660000,6.70408E-05
Asia,7/04/2023,359396,4679660000,7.67996E-05
Asia,8/04/2023,405120,4679660000,8.65704E-05
Asia,9/04/2023,451108,4679660000,9.63976E-05
Asia,10/04/2023,456306,4679660000,9.75084E-05
Asia,11/04/2023,462208,4679660000,9.87696E-05
Asia,12/04/2023,462300,4679660000,9.87892E-05
Asia,13/04/2023,462530,4679660000,9.88384E-05
Asia,14/04/2023,462792,4679660000,9.88944E-05
Asia,15/04/2023,463144,4679660000,9.89696E-05
Asia,16/04/2023,463510,4679660000,9.90478E-05
Asia,17/04/2023,468830,4679660000,0.000100185
Asia,18/04/2023,473992,4679660000,0.000101288
Asia,19/04/2023,419452,4679660000,8.9633E-05
Asia,20/04/2023,366706,4679660000,7.83617E-05
Asia,21/04/2023,313978,4679660000,6.70942E-05
Asia,22/04/2023,261282,4679660000,5.58335E-05
Asia,23/04/2023,208600,4679660000,4.45759E-05
Asia,24/04/2023,144554,4679660000,3.08899E-05
Asia,25/04/2023,80896,4679660000,1.72867E-05
Asia,26/04/2023,77772,4679660000,1.66192E-05
Asia,27/04/2023,79768,4679660000,1.70457E-05
Asia,28/04/2023,81870,4679660000,1.74949E-05
Asia,29/04/2023,83670,4679660000,1.78795E-05
Asia,30/04/2023,85594,4679660000,1.82906E-05
Asia,1/05/2023,86126,4679660000,1.84043E-05
Asia,2/05/2023,86442,4679660000,1.84719E-05
Asia,3/05/2023,49784,4679660000,1.06384E-05
Asia,4/05/2023,48480,4679660000,1.03597E-05
Asia,5/05/2023,47172,4679660000,1.00802E-05
Asia,6/05/2023,46154,4679660000,9.86268E-06
Asia,7/05/2023,45180,4679660000,9.65455E-06
Asia,8/05/2023,45254,4679660000,9.67036E-06
Asia,9/05/2023,45488,4679660000,9.72036E-06
Asia,10/05/2023,48730,4679660000,1.04131E-05
Asia,11/05/2023,51742,4679660000,1.10568E-05
Asia,12/05/2023,54598,4679660000,1.16671E-05
